rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
3210,riley,crompton,62,carlile street,erana,old bar,2560,nsw,19070604,24,08 09123081,8249843,6
2690,joel,john,31,keith street,,o'halloran hill,3550,qld,19301021,,03 19780881,9781206,0
2450,alexandra,archer,8,veal place,nocoleche,cornubia,3551,vic,19850709,32,02 02380041,4334669,3
4390,hayden,triffitt,10,jervois street,,norman park,3125,nsw,19140924,32,03 63113436,5499625,0
120,connor,busch,32,dolling crescent,wantirna crn park,millswood,3551,nsw,19180317,,07 63999561,8875106,7
540,madeline,hodges,25,warrambool close,kiloran,bendigo,2430,nsw,,,02 06575177,7831313,0
190,noah,huppatz,2,mather street,,yokine,3054,nsw,19720824,,03 46305246,3967124,8
390,kalli,matthews,118,henry melville crescent,studio village shopping centre,sorrento,6110,vic,19601010,25,02 99903291,6055146,9
1030,james,o'brien,32,chewings street,burnside,rosebery,2617,tas,,,,4277039,5
170,niamh,hill,3,arinya street,,tranmere,2038,nsw,19720430,35,07 30801764,1213976,9
2230,ryley,worden,13,melrose drive,,palm beach,3551,nt,19320229,36,08 66501279,8416171,2
4920,alaiyah,killey,9,newbery crescent,,toowoomba,2481,qld,19460708,23,04 41365586,6926177,7
2630,georgia,stranger,66,pethebridge street,,maylands,4059,vic,19910209,,03 78226555,2791107,9
490,jordan,rayner,73,glencross street,,emerald,2870,nsw,19461231,31,02 71167414,8172489,2
4750,jett,rothe,56,dash crescent,,braddon,2605,vic,19900421,25,02 98745517,6166180,9
2480,dylan,crow,33,,dora creek medical centre,enoggera,2068,nsw,19531013,22,03 34625700,7799522,5
4420,thomas,leonardi,35,gurrang avenue,hollingworth units,bentleigh east,3087,vic,19951126,26,02 78828683,9475737,9
1790,demie,rekuciak,167,bourne street,,young,4557,sa,19770119,20,02 97292403,7738849,1
3800,jared,parker,5,beetaloo street,,springsure,2761,vic,,38,02 90824069,4345597,4
2150,jasmine,ruchs,7,,,hammondville,4160,qld,19360114,,08 40901857,3188856,7
3730,teresa,searle,4,anderson street,,port melbourne,2077,vic,19870602,29,07 39798091,9540335,9
740,oliver,begic,24,learmonth drive,,clontarf,3264,nsw,19280419,30,04 98801160,1736880,5
3020,liam,turner,15,barrier street,mount view,campbelltown,4807,nsw,19470415,41,02 21054454,5006165,5
290,hugh,felgenhaur,8,marrakai street,,bullarto,3197,qld,,30,04 14867136,5113678,8
3940,nikita,cummings,115,,,charlton,7301,vic,19680331,,07 45089814,8410711,0
480,harry,mcgruther,23,captain cook crescent,the glenn,paddington,3061,,19950701,27,07 61028163,6379007,1
2910,angus,preyser,96,hampton circuit,burns point,tarragindi,4380,wa,19361223,17,04 10368419,4880516,6
4600,holly,radford,25,banner street,,medowie,2163,nsw,19100422,,02 48985622,5459602,4
810,chelsea,vears,39,gamor street,,glenmore park,3135,,19340902,21,07 29429222,1510593,8
1310,tommi-lee,ochernal,39,nicholas street,condor,shoreham,5107,vic,19090923,30,02 19052145,1252172,9
4670,lara,mcfadden,7,hattersley court,welldun,tweed heads,2155,nsw,19311108,,08 56668233,2716498,0
3700,tommi-lee,anderson,11,lindsay street,,palm beach,3944,,19660522,40,02 21799596,5547797,6
560,kai,webber,2,trimmer place,stone quarry,summerhill,3030,wa,19971011,28,03 79520536,2468281,2
4780,harley,mcnamara,238,,,narre warren,4061,wa,19640822,,03 65437041,8601605,0
4530,isabella,graham,74,flinders way,,noble park,3442,,19951031,,02 95559157,8087261,7
4640,caitlin,tuul,13,michell street,millbank vlge,paddington,2152,qld,19660421,34,03 31141207,8805649,1
990,,awde,7,bennelong crescent,,glen waverley,5172,vic,19090701,32,,4020346,1
4160,zara,mclellan,68,smiths road,springvale,cedar creek,4702,qld,19481028,31,07 88196524,9968506,4
2100,alex,bolt,9,carter crescent,kilmarnock,malvern east,5211,qld,19350819,32,02 66394874,9759916,0
1090,andrea,xenophou,33,carstensz street,the gums,penrith,3280,vic,19120711,31,04 71005748,9329574,2
1820,georgia,dosen,21,kangaroo court,,bridgetown,2085,,19000512,26,03 48959398,1572993,3
2180,chelsea,morgan,41,harbison crescent,hillcrest,narellan,3152,wa,19300713,,02 67299144,4359208,9
3010,india,sonntag,22,red hill shopping centre,,wodonga west,3469,sa,19190921,27,02 52337700,1215106,8
2110,cooper,frake,19,ellerston avenue,vernlea,north sydney,2508,vic,19470325,31,02 31231861,8028468,6
2280,max,altamura,15,weavell place,,mordialloc,3201,wa,19031117,28,08 45061832,7175080,9
3580,ethan,harrison,91,clift crescent,frm 214 delta view,seven hills,4601,nsw,19500218,19,03 91879400,2945064,3
4710,bayley,papadopoulos,4,bromell circuit,,werribee,2145,vic,19370918,32,04 94426683,7536439,6
4000,jack,walker,5,frew close,malladup,templestowe,3150,nsw,19050111,33,02 54213873,4694350,6
3490,annika,raslan,6,goodenia street,strenarea,pymble,4020,tas,19460211,30,07 90129750,7950227,5
1920,anita,kannane,2,whiteside court,akaroa,slacks creek,4812,nsw,19110131,,02 41981238,7477932,7
410,jamie,maung,46,hayter place,,willagee,6061,vic,19210626,20,04 36298073,6697818,7
4730,flynn,sawyer,13,kneebone street,stalworth,latham,4814,nsw,19490725,30,04 92666038,6295056,4
4820,chloe,crookes,29,duffy street,southshore dental centre,inala,3146,,,21,03 26161567,4884903,1
600,blake,maynard,10,william hudson crescent,,gagebrook,3644,nsw,19821211,28,04 23303158,8084840,7
4030,ryan,macdonald,2,a'beckett street,forest lodge,surrey hills,3068,vic,19380117,38,02 45124228,3887857,9
1740,jessica,willis,12,prichard circuit,hazledowns,cuttagee,2350,,19940309,35,08 80959769,1596185,2
110,katie,prout,47,brennan street,,camden south,2560,qld,19820630,24,03 63014440,5030686,7
2740,lia,stevens,26,santalum street,,wheelers hill,7005,qld,19480518,33,08 00955191,9059559,9
3640,jessica,wills,7,lalor street,mandurah gardens estate,north perth,2726,nsw,19020202,25,,9108549,1
730,luke,bakes,6,boote street,,cotswold hills,4558,tas,19690505,40,08 57331500,9995061,7
2940,kynan,choat,21,foxlow close,,toowoomba,4516,nsw,19111112,28,03 42721936,5564800,9
3750,thomas,wynne,331,antill street,,mermaid waters,6000,nsw,19861206,35,08 78214844,4997380,7
4620,bianca,rawson,49,ovens street,,glandore,3429,,19130816,,04 09456085,2793374,1
40,paris,varricchio,17,crick place,,condamine,3218,qld,19250525,25,02 55144130,7805348,2
4350,karli,hayes,61,clucas place,,largs,5016,nsw,19240811,28,07 17058052,6678692,1
2860,zac,spiliopoulos,11,o'halloran circuit,,aspley,3337,nsw,19321012,31,08 47015508,6935285,4
1250,sophie,white,118,randell street,caernarvan,loch sport,6156,nsw,19390116,24,02 51005913,7512927,1
4250,mikayla,duggan,33,sidaway street,,saratoga,2550,,,30,07 59084471,9452261,3
230,wilson,burford,124,wheatley street,hastings park,coffs harbour,2216,wa,,,04 13335844,4482788,9
1530,emma,noble,7,flinders way,,narre warren,2007,qld,19751205,31,03 57042706,2957179,0
1150,shelby,girdham,112,axon street,,casino,4872,qld,,,04 81305849,5168959,7
3610,patrick,mulroney,2,,belle maison,tallebudgera valley,4810,vic,19630531,27,,8322293,4
3560,yana,gajic,39,,,carrum downs,6210,nsw,19430116,22,04 19571716,9739001,4
880,samuel,milner,10,,,lennox head,2074,vic,19500228,21,08 24590954,7775642,7
2190,ashlie,bode,36,callaghan street,,randwick,3020,wa,19410828,22,,5674744,9
2310,lia,stirling,40,ahern place,,kirrawee,7015,sa,19761219,31,04 90399791,8127779,4
2830,lucy,webb,501,mort street,east drive,ashfield,3068,wa,19900324,31,03 05341213,1061248,3
2520,lucy,young,164,vanzetti crescent,,waikiki,5051,wa,19280124,29,08 43014546,1991500,7
1660,lucas,page,21,shumack street,,sans souci,4700,vic,19121002,31,02 42015074,7419836,7
380,jayde,lurops,70,perry drive,,cronulla,4550,qld,19420920,,08 85405083,9418663,7
2490,cameron,fullwood,18,giblin street,,eurobin,6018,nsw,19650329,33,07 48459144,7913108,5
2140,alisha,scounos,10,tate street,,indooroopilly,2010,vic,19830416,30,04 18642092,2234039,0
3720,teagan,crabb,23,lambell close,,burwood,3802,nsw,19080425,35,07 58159903,1677829,3
1100,brianna,sukpanichnant,348,lycett street,,epping,2913,,19150203,36,03 84509280,7970310,6
2650,jayde,wilson,44,trainer court,,mccrae,4157,nsw,19980427,36,04 60370435,6585915,5
320,mitchell,hodgson,57,hooker street,robin hill,scarborough,4505,,19281228,31,08 82966294,8125799,3
1420,brooke,hogg,30,bega flats,,somerset,5087,qld,19361004,34,08 93397953,4248518,5
2340,samuel,chapman,36,hardwick crescent,,devonport east,2576,vic,19020407,31,08 96028194,8462196,8
4140,joshua,guy-smith,67,broadby close,,grange,3028,nsw,19260517,29,03 28194482,9577345,1
2090,bailey,smith,35,may maxwell crescent,henry kendall village,hawthorn,7009,,19350825,,07 87468784,9227670,9
2540,william,key,27,,,fairfield,3796,nsw,19270726,28,02 74678395,4483568,3
1860,caleb,jackson,11,brahe place,steen heuvel,appin,2905,qld,,,07 20359362,5169935,4
3000,,banytis,15,van praag place,great lake hostel,warrandyte,4561,nsw,19160923,18,08 16268170,1620024,9
4430,kayla,casey,53,hodgson crescent,,west burleigh,4051,vic,19541105,18,08 85874813,8360620,5
4400,emiily,terry,38,bimberi crescent,panel shop,paddington,6107,qld,19900807,30,04 58567455,8542732,4
2060,arabella,haines,24,falkiner place,,bulleen,4074,,,35,04 68234601,3614333,2
2970,oliver,clarke,4,dulverton street,,armidale,3187,qld,19880805,40,08 28599865,6669696,3
2680,carmen,yeend,150,shackleton circuit,,,2037,vic,19050630,21,03 94789330,8700281,7
630,mitchell,menadue,6,hammond close,,coburg,3564,qld,19980522,,02 83287151,1976231,8
1280,,lahne,78,maynard street,air force memorial est,dianella,3155,vic,19860225,19,08 71093587,2577084,1
3250,kiera,anderson,52,allambee street,,mullewa,2148,,19400531,37,04 88639331,3502997,3
3930,kirra,sales,55,lawley street,,kanwal,3033,nsw,,36,04 89346810,5393035,4
2040,jarryd,newell,166,freney place,corcoran,lambton north,3082,wa,19710317,31,03 79865199,7719475,7
3320,jai,hughes,14,ulverstone street,jeffell park,paddington,3551,sa,19930704,,03 47149129,2748326,8
1560,benjamin,owens,69,duffy street,narina,seddon,4802,wa,19280510,,07 79916434,9302139,6
690,ashleigh,hawkins,,a'beckett street,fordsprings,komungla,4551,qld,,30,03 95670031,8396113,6
4610,harry,doecke,24,monaghan place,cookalabi,netherby,3350,qld,19141104,28,04 93046976,6347564,5
1290,annalise,bullock,373,alawa street,,arana hills,4740,nsw,19621215,40,02 78126368,4236683,0
3100,sophie,cowan,32,proctor street,,birkdale,6057,nsw,19211229,27,02 32639572,1959228,2
20,olivia,goers,353,mawson drive,,coffs harbour,2774,nsw,19000904,35,03 62767353,7162050,8
2270,daniel,billing,2,cannan crescent,,bundaberg,6060,vic,19590112,31,08 77936088,6729017,0
2850,ash,mcdonald,14,wakelin circuit,,moorabbin,2093,vic,19871110,36,03 71056990,2904944,5
4230,jake,couvalis,7,carroll street,,mount ommaney,5131,vic,19051001,25,04 19600919,7943548,4
4220,eva,rodgers,73,william webb drive,,childers,3018,qld,19880329,21,04 27804088,1887989,5
3890,jackson,brown,63,macumba place,,mitcham,5163,vic,19310529,,08 50878574,8477430,9
3360,nathan,camffermann,30,sparkes close,,port neill,0810,qld,,29,,1812350,4
3080,april,bolton,327,james street,,bli bli,5167,vic,19380525,,04 06268464,5773493,9
3340,kirra,brant,65,cooke street,,lutana,3941,sa,19180124,27,08 43009388,5220308,6
2700,ella,bent,200,mcnicoll street,,bairnsdale,3056,nsw,19810618,23,02 17808383,8712700,4
2290,lachlan,rundle,158,o'hea street,austral building,raymond terrace,3875,nsw,19670529,34,08 92917308,3197701,6
10,ella,lunson,173,dixon drive,,ashcroft,6044,wa,19140322,25,04 94813466,8706620,0
2710,liam,haines,1,dendy place,,reedy creek,4051,vic,19720608,18,02 51225832,8476261,8
2440,luke,daddow,11,yiman street,austral eden,broadview,2295,,19920116,40,08 64092107,2732429,1
260,kieren,mulhern,3,namatjira drive,,north adelaide,6060,nsw,19500131,34,07 77030695,3905518,3
4260,amy,scalzi,1,bastow circuit,,moorooka,,wa,19850403,30,02 67585660,9299489,4
2240,joshua,beinke,30,thring place,belmore basin,hornsby,2280,vic,19221123,23,07 82685897,6102463,7
1880,jake,,3,alfred hill drive,,bondi junction,2450,nsw,19951122,27,08 36074411,2541652,5
430,daniel,hitchenor,53,templeton street,riverside,beecroft,3575,nsw,19790216,28,08 99854987,6463066,3
2020,laura,king,12,dalyell street,,albany,3241,nsw,,34,08 38489938,4933323,1
4570,jack,kerr,107,enderby street,,rosemeadow,2648,vic,19810814,27,03 63915675,8137790,2
2220,george,broome,4,yarrawonga street,,glen waverley,2165,qld,19300124,30,07 16122172,5223086,5
1170,tyler,farrimond,5,harrington circuit,,the gap,4223,vic,19900330,30,03 41030862,8595402,6
2620,jack,buckley,3,florina place,aprtmnt 55,mortdale,2450,nsw,19521118,25,02 57926017,8007886,9
2770,alexander,reeh,77,bunton place,dalvarra,tecoma,5540,nsw,19730903,25,08 79790019,8780353,4
1690,bethany,hogge,82,hobart place,,bongaree,2337,vic,19410514,,03 16335154,7180629,3
1910,jackson,digance,145,ankaa place,,mclaren vale,2144,vic,19470401,35,03 84358348,8945611,0
3820,riley,pantzikas,58,ivo whitton circuit,,yagoona,2077,nsw,19200712,29,02 93807056,1194618,8
3310,emiily,diedrich,14,steinwedel street,amberley,robina,2566,vic,19660225,37,08 60999739,4464331,4
1400,cameron,rilling,49,anzac park,,wagga wagga,5043,nsw,19940729,26,04 30400283,7052448,1
1800,finlay,,4,temperley street,,coorparoo,4852,nsw,19290122,26,02 61906909,7744853,3
4550,samuel,plumbridge,93,,frederick house,melton south,3192,nsw,19650126,25,07 62135249,2393463,8
1260,jake,garrick,12,red hill lookout road,,biloela,4115,vic,19721220,,07 67074265,4755297,0
750,jake,bates,17,bimbiang crescent,,lidcombe,6304,qld,19591007,38,03 93544286,9018947,4
2780,jemma,cowen,11,,thurso,south lake,3221,,19830312,27,,6147105,1
3740,wilson,mercuri,61,brereton street,,carlton,2233,wa,19760302,32,04 71437801,6997972,5
3840,elly,rowland,58,alura place,valley view,pimlico,4868,qld,19671022,33,04 46170102,6619542,2
900,elton,,23,rosella street,,taringa,3038,nsw,19150411,,02 06332460,7436973,4
3950,charlotte,ezzy,172,bilby place,huntley arcade,corio,2731,vic,19770828,30,04 33665844,8171353,4
3440,,lupton,14,,,toowoomba,3931,qld,19080827,28,07 91612002,8751026,7
4340,james,drousas,4,macgillivray street,derwent waters resdn club,north adelaide,4559,nsw,19270906,32,03 71928564,4257018,0
2260,jett,clarke,28,dennis street,,boorhaman,5092,qld,19800615,32,02 24430462,8566696,5
00,connor,,88,jerrabomberra avenue,,kew,2333,nsw,19900909,32,03 06879456,7416549,9
300,james,weatherly,90,winder place,park central,greenock,5086,nsw,19170628,25,02 03990036,3459435,4
4720,bethany,hughes,38,maranoa street,,aranda,2168,vic,,17,04 69370786,1265467,7
1140,thomas,briggs,6,goldfinch circuit,rondayvoo,kenilworth,3198,nsw,19431026,39,02 53484995,7031658,8
1440,alicia,rivett,231,tyson street,,tarragindi,6110,nsw,19621116,31,04 34319980,7854005,6
2070,aidan,butler,16,gregson place,,salisbury,2671,vic,19170605,33,08 66076664,9860991,3
860,hayley,wilson,19,candelo place,,bundoora,0820,nsw,19341220,16,08 87400271,5844970,9
4580,braedon,carter,69,chandler street,silverland roadhouse,earlwood,3219,nsw,19260102,21,,7298787,3
3330,thomas,bruce,9,shepherdson place,ellerslie park,merriwa,5083,qld,19410201,22,04 64854303,4554970,3
4330,kate,hogarth,281,logue place,,west pennant hills,3150,vic,19151120,27,03 87693926,9889899,5
1210,lachlan,davis,3,demaine crescent,bungalows vlge park,hazelwood park,2617,qld,19870812,29,08 58390035,8098840,5
1700,tara,van eck,117,sharwood crescent,linden park,west end,2141,vic,19981017,28,08 01699553,2399115,3
1080,kaitlin,truscott,87,macfarland crescent,,altona,4129,,,31,02 19108710,8684054,9
1960,anneliese,havelock,12,tullaroop street,,horsham,2260,qld,19721226,33,08 10168541,1914551,6
1810,emiily,wilson,85,dinnison circuit,erina gardns,penong,2073,wa,19350328,,04 95176100,7202587,1
920,bailey,betty,3,flanagan street,,gympie,2030,nsw,19470603,30,08 28654393,6372625,2
4630,jack,greer,11,o'neill street,fairview,darlington,2486,vic,19250329,34,07 88636232,2668104,8
1980,isabelle,gill,86,tipping place,,merewether,2770,nsw,,16,07 51475836,2801362,5
4680,jarrod,chatwin,44,grove place,kildrummie,cronulla,2170,,19290831,38,04 75778674,5896557,8
4120,ethan,hawk,143,daley crescent,,north rockhampton,4179,nsw,19980209,,02 40233710,6048733,8
3970,laklynn,loughnan,88,blamey crescent,,richmond,5023,qld,19760106,21,08 35124023,2921016,9
2760,thomas,cowin,47,tucana street,,cabramatta,3049,qld,19960103,25,08 30099004,2080580,5
1770,michael,brown,84,lane-poole place,,marangaroo,4223,vic,19760802,30,03 12583364,7942237,2
700,jaimee,,30,city walk,,norwood,2804,qld,19101011,36,08 96707175,8982146,1
520,aidan,haigh,3,darcy place,,surrey hills,2429,sa,19100903,36,04 92488586,6801501,2
4270,leah,strauss,33,doyle terrace,carlyle garden,portland,3260,qld,19240422,33,04 02220566,8478151,0
3810,eliza,allnutt,20,hurtle avenue,walkabout,north turramurra,2850,sa,19780910,24,03 53097080,2573131,3
70,rohan,hickey,4,wyselaskie circuit,sunnylake caravan,maidstone,3187,nsw,,27,02 60569371,2507099,9
2640,brody,lunnay,45,mawson drive,lake court flats,st kilda east,3844,qld,19110110,24,07 48538661,8189194,6
3920,alicia,williams,359,,,crystal brook,2480,nsw,19680907,,08 41669008,8359190,3
4690,jarrod,hanson,5,lonsdale street,,auchenflower,3149,vic,19780505,28,08 71324865,8231359,6
4890,grace,trezise,6,waddell place,mayherling,greensborough,5091,wa,19731224,26,08 09829504,3684818,1
1330,elizabeth,symons,52,bissenberger crescent,dream valley,mermaid beach,7320,nsw,19590111,,08 71656314,4602422,2
3280,lewis,moritz,10,gooreen street,kingsgate,castle hill,2641,tas,19321224,40,02 93892154,1622799,1
4290,jaiden,anastasio,20,lahey place,,morphett vale,3885,nsw,19300821,29,03 53298160,1864736,0
2370,nathan,lackner,15,berra close,,wendouree,5159,vic,19300707,36,02 32815750,4134447,3
4240,deakin,burgemeister,1,fairweather circuit,,adamstown,2605,nsw,19141122,21,08 12282615,1162282,1
3690,charlotte,hodgson,5,,blackwood park,greenslopes,2768,sa,19100302,24,07 05294659,8876906,8
3380,amelie,odgers,1269,etheridge street,pelican harbour,mona vale,6063,qld,19310312,30,,1466089,3
4960,tasman,bird,7,,,labrador,2218,qld,,,08 50671859,5049010,0
3980,cooper,wade,162,jauncey court,,eastwood,2165,nsw,19330411,25,07 75155183,8168507,4
4040,luke,shaw,43,maray place,,richmond west,5084,qld,19660213,,08 31441701,1305170,9
3130,maddison,lohmann,9,ellerston avenue,,belgian gardens,3995,nsw,19410919,,03 14665362,8645844,2
250,finn,eyles,10,mulder place,,mount pleasant,4105,wa,19560313,37,02 34404488,3062704,0
